Freq.	V(out_fs)
1.70608238900310e+00	(-1.23196053218814e+02dB,9.00082374856293e+01°)
1.71001531509027e+00	(-1.23176053218301e+02dB,9.00082564749945e+01°)
1.71395730750840e+00	(-1.23156053217786e+02dB,9.00082755081346e+01°)
1.71790838715757e+00	(-1.23136053217269e+02dB,9.00082945851507e+01°)
1.72186857498599e+00	(-1.23116053216749e+02dB,9.00083137061439e+01°)
1.72583789199018e+00	(-1.23096053216227e+02dB,9.00083328712155e+01°)
1.72981635921508e+00	(-1.23076053215703e+02dB,9.00083520804671e+01°)
1.73380399775412e+00	(-1.23056053215176e+02dB,9.00083713340007e+01°)
1.73780082874935e+00	(-1.23036053214647e+02dB,9.00083906319182e+01°)
1.74180687339159e+00	(-1.23016053214115e+02dB,9.00084099743220e+01°)
1.74582215292048e+00	(-1.22996053213581e+02dB,9.00084293613146e+01°)
1.74984668862464e+00	(-1.22976053213044e+02dB,9.00084487929989e+01°)
1.75388050184174e+00	(-1.22956053212505e+02dB,9.00084682694779e+01°)
1.75792361395867e+00	(-1.22936053211963e+02dB,9.00084877908547e+01°)
1.76197604641161e+00	(-1.22916053211419e+02dB,9.00085073572330e+01°)
1.76603782068614e+00	(-1.22896053210872e+02dB,9.00085269687164e+01°)
1.77010895831740e+00	(-1.22876053210323e+02dB,9.00085466254090e+01°)
1.77418948089014e+00	(-1.22856053209771e+02dB,9.00085663274149e+01°)
1.77827941003890e+00	(-1.22836053209217e+02dB,9.00085860748386e+01°)
1.78237876744807e+00	(-1.22816053208660e+02dB,9.00086058677849e+01°)
1.78648757485203e+00	(-1.22796053208101e+02dB,9.00086257063586e+01°)
1.79060585403527e+00	(-1.22776053207539e+02dB,9.00086455906649e+01°)
1.79473362683250e+00	(-1.22756053206974e+02dB,9.00086655208093e+01°)
1.79887091512876e+00	(-1.22736053206407e+02dB,9.00086854968974e+01°)
1.80301774085955e+00	(-1.22716053205837e+02dB,9.00087055190351e+01°)
1.80717412601090e+00	(-1.22696053205265e+02dB,9.00087255873287e+01°)
1.81134009261958e+00	(-1.22676053204690e+02dB,9.00087457018844e+01°)
1.81551566277311e+00	(-1.22656053204112e+02dB,9.00087658628090e+01°)
1.81970085860996e+00	(-1.22636053203532e+02dB,9.00087860702093e+01°)
1.82389570231961e+00	(-1.22616053202949e+02dB,9.00088063241924e+01°)
1.82810021614272e+00	(-1.22596053202363e+02dB,9.00088266248658e+01°)
1.83231442237119e+00	(-1.22576053201774e+02dB,9.00088469723371e+01°)
1.83653834334832e+00	(-1.22556053201183e+02dB,9.00088673667142e+01°)
1.84077200146893e+00	(-1.22536053200589e+02dB,9.00088878081051e+01°)
1.84501541917945e+00	(-1.22516053199993e+02dB,9.00089082966183e+01°)
1.84926861897805e+00	(-1.22496053199393e+02dB,9.00089288323624e+01°)
1.85353162341479e+00	(-1.22476053198791e+02dB,9.00089494154463e+01°)
1.85780445509167e+00	(-1.22456053198186e+02dB,9.00089700459791e+01°)
1.86208713666284e+00	(-1.22436053197578e+02dB,9.00089907240702e+01°)
1.86637969083464e+00	(-1.22416053196968e+02dB,9.00090114498292e+01°)
1.87068214036577e+00	(-1.22396053196354e+02dB,9.00090322233660e+01°)
1.87499450806739e+00	(-1.22376053195738e+02dB,9.00090530447907e+01°)
1.87931681680324e+00	(-1.22356053195119e+02dB,9.00090739142138e+01°)
1.88364908948977e+00	(-1.22336053194497e+02dB,9.00090948317459e+01°)
1.88799134909627e+00	(-1.22316053193873e+02dB,9.00091157974978e+01°)
1.89234361864495e+00	(-1.22296053193245e+02dB,9.00091368115808e+01°)
1.89670592121112e+00	(-1.22276053192614e+02dB,9.00091578741063e+01°)
1.90107827992327e+00	(-1.22256053191981e+02dB,9.00091789851859e+01°)
1.90546071796322e+00	(-1.22236053191344e+02dB,9.00092001449316e+01°)
1.90985325856621e+00	(-1.22216053190705e+02dB,9.00092213534555e+01°)
1.91425592502106e+00	(-1.22196053190063e+02dB,9.00092426108701e+01°)
1.91866874067026e+00	(-1.22176053189418e+02dB,9.00092639172881e+01°)
1.92309172891013e+00	(-1.22156053188769e+02dB,9.00092852728224e+01°)
1.92752491319091e+00	(-1.22136053188118e+02dB,9.00093066775864e+01°)
1.93196831701690e+00	(-1.22116053187464e+02dB,9.00093281316934e+01°)
1.93642196394658e+00	(-1.22096053186807e+02dB,9.00093496352573e+01°)
1.94088587759275e+00	(-1.22076053186146e+02dB,9.00093711883919e+01°)
1.94536008162263e+00	(-1.22056053185483e+02dB,9.00093927912117e+01°)
1.94984459975802e+00	(-1.22036053184817e+02dB,9.00094144438311e+01°)
1.95433945577537e+00	(-1.22016053184147e+02dB,9.00094361463650e+01°)
1.95884467350596e+00	(-1.21996053183475e+02dB,9.00094578989283e+01°)
1.96336027683602e+00	(-1.21976053182799e+02dB,9.00094797016365e+01°)
1.96788628970682e+00	(-1.21956053182120e+02dB,9.00095015546051e+01°)
1.97242273611482e+00	(-1.21936053181438e+02dB,9.00095234579501e+01°)
1.97696964011183e+00	(-1.21916053180753e+02dB,9.00095454117874e+01°)
1.98152702580507e+00	(-1.21896053180065e+02dB,9.00095674162335e+01°)
