time	V(out_fs)
1.122737102829249e-07	-1.296178e-01
1.122874291430477e-07	-1.295189e-01
1.122994338779925e-07	-1.294324e-01
1.123117240032866e-07	-1.293439e-01
1.123240141285807e-07	-1.292554e-01
1.123363042538748e-07	-1.291671e-01
1.123485943791689e-07	-1.290787e-01
1.123608845044630e-07	-1.289904e-01
1.123731746297571e-07	-1.289022e-01
1.123854647550512e-07	-1.288140e-01
1.123874624874958e-07	-1.287997e-01
1.123914579523850e-07	-1.287710e-01
1.124051776494649e-07	-1.286727e-01
1.124188973465447e-07	-1.285744e-01
1.124326170436246e-07	-1.284762e-01
1.124463367407044e-07	-1.283780e-01
1.124600564377843e-07	-1.282800e-01
1.124737761348641e-07	-1.281819e-01
1.124874958319440e-07	-1.280840e-01
1.124916380190513e-07	-1.280544e-01
1.125015052666109e-07	-1.279840e-01
1.125113725141706e-07	-1.279136e-01
1.125212397617303e-07	-1.278433e-01
1.125311070092899e-07	-1.277730e-01
1.125409742568496e-07	-1.277028e-01
1.125508415044093e-07	-1.276325e-01
1.125607087519689e-07	-1.275624e-01
1.125872187494556e-07	-1.273739e-01
1.125875291763922e-07	-1.273717e-01
1.125881500302653e-07	-1.273673e-01
1.125893917380116e-07	-1.273585e-01
1.126102277894809e-07	-1.272105e-01
1.126310638409503e-07	-1.270628e-01
1.126518998924196e-07	-1.269152e-01
1.126727359438890e-07	-1.267677e-01
1.126935719953583e-07	-1.266204e-01
1.127144080468277e-07	-1.264732e-01
1.127352440982970e-07	-1.263262e-01
1.127375791930644e-07	-1.263097e-01
1.127515897616685e-07	-1.262110e-01
1.127931592635831e-07	-1.259183e-01
1.128347287654976e-07	-1.256263e-01
1.128762982674122e-07	-1.253348e-01
1.129178677693267e-07	-1.250439e-01
1.129594372712413e-07	-1.247536e-01
1.130010067731558e-07	-1.244639e-01
1.130425762750704e-07	-1.241748e-01
1.130640269372465e-07	-1.240259e-01
1.130854775994227e-07	-1.238771e-01
1.131069282615988e-07	-1.237284e-01
1.131283789237750e-07	-1.235799e-01
1.131498295859511e-07	-1.234316e-01
1.131712802481273e-07	-1.232834e-01
1.131927309103034e-07	-1.231354e-01
1.133357785928643e-07	-1.221523e-01
1.133377792597533e-07	-1.221386e-01
1.133497832610870e-07	-1.220565e-01
1.133623588815319e-07	-1.219704e-01
1.133749345019768e-07	-1.218844e-01
1.133875101224217e-07	-1.217985e-01
1.134000857428666e-07	-1.217126e-01
1.134126613633116e-07	-1.216268e-01
1.134252369837565e-07	-1.215411e-01
1.134378126042014e-07	-1.214553e-01
1.134526747010883e-07	-1.213541e-01
1.134675367979753e-07	-1.212530e-01
1.134823988948622e-07	-1.211519e-01
1.134972609917491e-07	-1.210509e-01
1.135121230886360e-07	-1.209499e-01
1.135269851855229e-07	-1.208491e-01
1.135418472824098e-07	-1.207483e-01
1.135552803314938e-07	-1.206573e-01
1.135687133805776e-07	-1.205663e-01
1.135821464296615e-07	-1.204754e-01
1.135955794787454e-07	-1.203846e-01
1.136090125278293e-07	-1.202938e-01
1.136224455769132e-07	-1.202031e-01
1.136358786259971e-07	-1.201124e-01
1.136378792930977e-07	-1.200989e-01
1.136498832957011e-07	-1.200179e-01
1.136764635667749e-07	-1.198389e-01
1.137030438378485e-07	-1.196600e-01
1.137296241089223e-07	-1.194814e-01
1.137562043799960e-07	-1.193030e-01
1.137827846510697e-07	-1.191249e-01
1.138093649221434e-07	-1.189470e-01
1.138359451932171e-07	-1.187693e-01
1.138379459819940e-07	-1.187559e-01
1.138419475595479e-07	-1.187292e-01
1.138553809917360e-07	-1.186395e-01
1.138688144239242e-07	-1.185499e-01
1.138822478561123e-07	-1.184604e-01
1.138956812883004e-07	-1.183709e-01
1.139091147204886e-07	-1.182815e-01
1.139225481526767e-07	-1.181921e-01
1.139359815848648e-07	-1.181028e-01
1.139379793264422e-07	-1.180895e-01
1.139499657759061e-07	-1.180099e-01
1.140380126708903e-07	-1.174264e-01
1.140670049120466e-07	-1.172348e-01
1.140771085428905e-07	-1.171681e-01
1.140872121737344e-07	-1.171015e-01
1.140973158045782e-07	-1.170348e-01
1.141074194354221e-07	-1.169683e-01
1.141175230662660e-07	-1.169017e-01
1.141276266971099e-07	-1.168352e-01
1.141377303279537e-07	-1.167687e-01
1.141380460153384e-07	-1.167666e-01
1.141386773901078e-07	-1.167625e-01
1.141399401396466e-07	-1.167542e-01
1.141475166368794e-07	-1.167043e-01
1.142607078315218e-07	-1.159622e-01
1.142865689420762e-07	-1.157932e-01
1.142880960320107e-07	-1.157832e-01
1.142911502118796e-07	-1.157633e-01
1.143094752910931e-07	-1.156437e-01
1.143357165906697e-07	-1.154727e-01
1.143619578902463e-07	-1.153019e-01
1.143881991898229e-07	-1.151313e-01
1.144144404893995e-07	-1.149610e-01
1.144406817889762e-07	-1.147909e-01
1.144669230885528e-07	-1.146210e-01
1.144931643881294e-07	-1.144513e-01
1.145135997713524e-07	-1.143194e-01
1.145340351545753e-07	-1.141875e-01
1.145544705377983e-07	-1.140559e-01
1.145749059210213e-07	-1.139243e-01
1.145953413042443e-07	-1.137929e-01
1.146157766874672e-07	-1.136616e-01
1.146362120706902e-07	-1.135305e-01
1.146382127375792e-07	-1.135176e-01
1.146502167389131e-07	-1.134407e-01
1.146882294098033e-07	-1.131973e-01
1.146978326108704e-07	-1.131359e-01
1.147362454151390e-07	-1.128905e-01
1.147382460820274e-07	-1.128778e-01
1.147502500833578e-07	-1.128012e-01
1.148422807602802e-07	-1.122158e-01
1.148700042860633e-07	-1.120400e-01
1.148977278118464e-07	-1.118644e-01
1.149254513376294e-07	-1.116891e-01
1.149531748634125e-07	-1.115141e-01
1.149808983891955e-07	-1.113393e-01
1.150086219149786e-07	-1.111647e-01
1.150363454407616e-07	-1.109904e-01
1.150383461153718e-07	-1.109778e-01
1.150503501630328e-07	-1.109025e-01
1.150629257768595e-07	-1.108236e-01
1.150755013906863e-07	-1.107447e-01
1.150880770045130e-07	-1.106659e-01
1.151006526183398e-07	-1.105871e-01
1.151132282321665e-07	-1.105084e-01
1.151258038459932e-07	-1.104297e-01
1.151383794598200e-07	-1.103511e-01
1.151503823493002e-07	-1.102761e-01
1.151629581285813e-07	-1.101976e-01
1.151755339078625e-07	-1.101191e-01
1.151881096871436e-07	-1.100407e-01
1.152006854664247e-07	-1.099624e-01
1.152132612457059e-07	-1.098840e-01
1.152258370249870e-07	-1.098058e-01
1.152384128042681e-07	-1.097276e-01
1.152664844045110e-07	-1.095532e-01
1.152767646536832e-07	-1.094894e-01
1.152870449028554e-07	-1.094256e-01
1.152973251520276e-07	-1.093619e-01
1.153076054011997e-07	-1.092982e-01
1.153178856503719e-07	-1.092345e-01
1.153281658995441e-07	-1.091709e-01
1.153384461487162e-07	-1.091073e-01
1.153498097224190e-07	-1.090371e-01
1.153798703234962e-07	-1.088514e-01
1.154099309245734e-07	-1.086661e-01
1.154399915256506e-07	-1.084810e-01
1.154700521267279e-07	-1.082962e-01
1.155001127278051e-07	-1.081117e-01
1.155301733288823e-07	-1.079276e-01
1.155602339299595e-07	-1.077437e-01
1.155850580354989e-07	-1.075920e-01
1.156076623598113e-07	-1.074541e-01
1.156302666841237e-07	-1.073164e-01
1.156528710084361e-07	-1.071788e-01
1.156754753327485e-07	-1.070414e-01
1.156980796570609e-07	-1.069041e-01
1.157206839813733e-07	-1.067670e-01
1.157432883056857e-07	-1.066301e-01
1.157849545577947e-07	-1.063781e-01
1.158266208099038e-07	-1.061267e-01
1.158682870620128e-07	-1.058759e-01
1.159099533141219e-07	-1.056256e-01
1.159516195662310e-07	-1.053758e-01
1.159932858183400e-07	-1.051266e-01
1.160349520704491e-07	-1.048780e-01
1.160436170726874e-07	-1.048263e-01
1.161937312437479e-07	-1.039355e-01
1.163367789263088e-07	-1.030933e-01
1.163387795931978e-07	-1.030816e-01
1.163667889296432e-07	-1.029175e-01
1.163776496927547e-07	-1.028539e-01
1.163885104558663e-07	-1.027903e-01
1.163993712189778e-07	-1.027268e-01
1.164102319820894e-07	-1.026633e-01
1.164210927452009e-07	-1.025999e-01
1.164319535083125e-07	-1.025365e-01
1.164428142714240e-07	-1.024732e-01
1.165388462820940e-07	-1.019146e-01
1.165508502834148e-07	-1.018450e-01
1.165737722098565e-07	-1.017121e-01
1.165966941362983e-07	-1.015795e-01
1.166196160627401e-07	-1.014470e-01
1.166425379891818e-07	-1.013147e-01
1.166654599156236e-07	-1.011825e-01
1.166883818420653e-07	-1.010505e-01
1.167113037685071e-07	-1.009187e-01
1.167389129709904e-07	-1.007601e-01
1.167509169648098e-07	-1.006913e-01
1.167634925863282e-07	-1.006192e-01
1.167760682078466e-07	-1.005471e-01
1.167886438293650e-07	-1.004751e-01
1.168012194508834e-07	-1.004032e-01
1.168137950724017e-07	-1.003313e-01
1.168263706939201e-07	-1.002594e-01
1.168389463154385e-07	-1.001876e-01
1.168509504971152e-07	-1.001191e-01
1.168775282867458e-07	-9.996761e-02
1.169041060763763e-07	-9.981634e-02
1.169306838660069e-07	-9.966528e-02
1.169572616556375e-07	-9.951444e-02
1.169838394452681e-07	-9.936382e-02
1.170104172348987e-07	-9.921342e-02
1.170369950245293e-07	-9.906324e-02
1.170390130043348e-07	-9.905184e-02
1.170430489639459e-07	-9.902906e-02
1.170672647216123e-07	-9.889249e-02
1.171374611918916e-07	-9.849751e-02
1.171390463487830e-07	-9.848861e-02
1.171612385452613e-07	-9.836410e-02
1.171939869519764e-07	-9.818059e-02
1.172147192499339e-07	-9.806460e-02
1.172354515478915e-07	-9.794874e-02
1.172561838458490e-07	-9.783301e-02
1.172769161438066e-07	-9.771741e-02
1.172976484417641e-07	-9.760194e-02
1.173183807397217e-07	-9.748660e-02
1.173391130376792e-07	-9.737139e-02
1.173566045824799e-07	-9.727430e-02
1.173740961272805e-07	-9.717730e-02
1.173915876720812e-07	-9.708040e-02
1.174090792168818e-07	-9.698359e-02
1.174265707616825e-07	-9.688687e-02
1.174440623064831e-07	-9.679026e-02
1.174615538512838e-07	-9.669373e-02
1.174871623874625e-07	-9.655255e-02
1.174891630543514e-07	-9.654152e-02
1.175011670556851e-07	-9.647544e-02
1.175280331539084e-07	-9.632768e-02
1.175548992521316e-07	-9.618014e-02
1.175817653503548e-07	-9.603282e-02
1.176086314485781e-07	-9.588571e-02
1.176354975468013e-07	-9.573883e-02
1.176623636450245e-07	-9.559216e-02
1.176892297432478e-07	-9.544571e-02
1.177172390795698e-07	-9.529330e-02
1.177378745298379e-07	-9.518113e-02
1.177585099801060e-07	-9.506909e-02
1.177791454303741e-07	-9.495718e-02
1.177997808806422e-07	-9.484541e-02
1.178204163309103e-07	-9.473377e-02
1.178410517811784e-07	-9.462226e-02
1.178616872314465e-07	-9.451088e-02
1.178892964321440e-07	-9.436202e-02
1.179013004030041e-07	-9.429739e-02
1.179278811139508e-07	-9.415442e-02
1.179544618248975e-07	-9.401166e-02
1.179810425358442e-07	-9.386911e-02
1.180076232467909e-07	-9.372677e-02
1.180342039577376e-07	-9.358465e-02
1.180607846686843e-07	-9.344274e-02
1.180873653796311e-07	-9.330104e-02
1.180893631210404e-07	-9.329039e-02
1.181013495694961e-07	-9.322657e-02
1.181139276974950e-07	-9.315965e-02
1.181265058254939e-07	-9.309277e-02
1.181390839534929e-07	-9.302594e-02
1.181516620814918e-07	-9.295915e-02
1.181642402094907e-07	-9.289241e-02
1.181768183374896e-07	-9.282571e-02
1.181893964654885e-07	-9.275907e-02
1.182018217358948e-07	-9.269328e-02
1.182626069758043e-07	-9.237213e-02
1.182891142193376e-07	-9.223238e-02
1.182894298099366e-07	-9.223072e-02
1.182900609911347e-07	-9.222740e-02
1.182913233535308e-07	-9.222075e-02
1.183089964270759e-07	-9.212774e-02
1.183276369127235e-07	-9.202973e-02
1.183462773983711e-07	-9.193182e-02
1.183649178840186e-07	-9.183401e-02
1.183835583696662e-07	-9.173630e-02
1.184021988553137e-07	-9.163869e-02
1.184208393409613e-07	-9.154119e-02
1.184394798266089e-07	-9.144378e-02
1.184487315638956e-07	-9.139549e-02
1.186368987381891e-07	-9.041857e-02
1.186395465155052e-07	-9.040489e-02
1.186545515171724e-07	-9.032746e-02
1.186738436621731e-07	-9.022799e-02
1.186931358071738e-07	-9.012863e-02
1.187124279521745e-07	-9.002937e-02
1.187317200971753e-07	-8.993022e-02
1.187510122421760e-07	-8.983118e-02
1.187703043871767e-07	-8.973226e-02
1.187895965321774e-07	-8.963344e-02
1.188176058686232e-07	-8.949018e-02
1.188418996808444e-07	-8.936609e-02
1.188661934930655e-07	-8.924218e-02
1.188904873052867e-07	-8.911843e-02
1.189147811175079e-07	-8.899486e-02
1.189390749297290e-07	-8.887146e-02
1.189633687419502e-07	-8.874824e-02
1.189876625541713e-07	-8.862519e-02
1.189896632210737e-07	-8.861505e-02
1.189936645548784e-07	-8.859481e-02
1.190396798932978e-07	-8.836228e-02
1.190628304739168e-07	-8.824553e-02
1.190859810545358e-07	-8.812893e-02
1.191091316351548e-07	-8.801249e-02
1.191322822157739e-07	-8.789620e-02
1.191554327963929e-07	-8.778007e-02
1.191785833770119e-07	-8.766409e-02
1.192017339576309e-07	-8.754826e-02
1.192140237883748e-07	-8.748684e-02
1.192263136191186e-07	-8.742546e-02
1.192386034498624e-07	-8.736412e-02
1.192508932806063e-07	-8.730282e-02
1.192631831113501e-07	-8.724157e-02
1.192754729420940e-07	-8.718036e-02
1.192877627728378e-07	-8.711919e-02
1.192897632544181e-07	-8.710924e-02
1.192937642175788e-07	-8.708934e-02
1.193071966842919e-07	-8.702256e-02
1.193206291510050e-07	-8.695584e-02
1.193340616177181e-07	-8.688917e-02
1.193474940844312e-07	-8.682255e-02
1.193609265511444e-07	-8.675597e-02
1.193743590178574e-07	-8.668945e-02
1.193877914845705e-07	-8.662298e-02
1.193897965988663e-07	-8.661306e-02
1.194018272846409e-07	-8.655359e-02
1.194898299433144e-07	-8.611974e-02
1.195163449510753e-07	-8.598949e-02
1.195697190039370e-07	-8.572784e-02
1.196230930567987e-07	-8.546700e-02
1.196764671096603e-07	-8.520697e-02
1.197298411625220e-07	-8.494774e-02
1.197832152153837e-07	-8.468933e-02
1.198365892682454e-07	-8.443171e-02
1.198899633211071e-07	-8.417491e-02
1.199040896321649e-07	-8.410709e-02
1.199241961302300e-07	-8.401063e-02
1.199443026282950e-07	-8.391429e-02
1.199644091263601e-07	-8.381806e-02
1.199845156244252e-07	-8.372194e-02
1.200046221224902e-07	-8.362594e-02
1.200247286205553e-07	-8.353005e-02
1.200448351186203e-07	-8.343427e-02
1.200866439207146e-07	-8.323548e-02
1.201284527228088e-07	-8.303718e-02
1.201702615249030e-07	-8.283937e-02
1.202120703269972e-07	-8.264204e-02
1.202538791290914e-07	-8.244519e-02
1.202956879311857e-07	-8.224883e-02
1.203374967332799e-07	-8.205295e-02
1.204881627209070e-07	-8.135106e-02
1.204901633877960e-07	-8.134178e-02
1.205021673891296e-07	-8.128614e-02
1.205153146286858e-07	-8.122524e-02
1.205284618682420e-07	-8.116439e-02
1.205416091077981e-07	-8.110358e-02
1.205547563473543e-07	-8.104282e-02
1.205679035869104e-07	-8.098211e-02
1.205810508264666e-07	-8.092145e-02
1.205941980660228e-07	-8.086083e-02
1.206219215928812e-07	-8.073317e-02
1.206496451197397e-07	-8.060571e-02
1.206773686465981e-07	-8.047847e-02
1.207050921734565e-07	-8.035143e-02
1.207328157003150e-07	-8.022460e-02
1.207605392271734e-07	-8.009798e-02
1.207882627540319e-07	-7.997157e-02
1.207902634211404e-07	-7.996245e-02
1.208022674237916e-07	-7.990780e-02
1.208291335218266e-07	-7.978561e-02
1.208559996198617e-07	-7.966360e-02
1.208828657178967e-07	-7.954179e-02
1.209097318159317e-07	-7.942018e-02
1.209365979139667e-07	-7.929876e-02
1.209634640120017e-07	-7.917754e-02
1.209903301100367e-07	-7.905651e-02
1.210023348702300e-07	-7.900250e-02
1.210435480516456e-07	-7.881735e-02
1.210605774155475e-07	-7.874097e-02
1.210776067794494e-07	-7.866468e-02
1.210946361433512e-07	-7.858847e-02
1.211116655072531e-07	-7.851233e-02
1.211286948711550e-07	-7.843628e-02
1.211457242350569e-07	-7.836030e-02
1.211627535989587e-07	-7.828441e-02
1.211945438337390e-07	-7.814290e-02
1.212636368660708e-07	-7.783633e-02
1.212901778888293e-07	-7.771888e-02
1.212904301433811e-07	-7.771777e-02
1.212909346524847e-07	-7.771554e-02
1.212919436706920e-07	-7.771108e-02
1.212939617071065e-07	-7.770216e-02
1.213222142169094e-07	-7.757740e-02
1.213387518196536e-07	-7.750447e-02
1.213552894223978e-07	-7.743160e-02
1.213718270251421e-07	-7.735881e-02
1.213883646278864e-07	-7.728609e-02
1.214049022306306e-07	-7.721344e-02
1.214214398333748e-07	-7.714087e-02
1.214379774361191e-07	-7.706837e-02
1.214404801600534e-07	-7.705740e-02
1.214754918306102e-07	-7.690419e-02
1.215059305482781e-07	-7.677124e-02
1.215363692659459e-07	-7.663853e-02
1.215668079836137e-07	-7.650607e-02
1.215972467012815e-07	-7.637384e-02
1.216276854189494e-07	-7.624187e-02
1.216581241366172e-07	-7.611013e-02
1.216885628542850e-07	-7.597864e-02
1.216905635211737e-07	-7.597001e-02
1.217025675225060e-07	-7.591823e-02
1.217151431429511e-07	-7.586403e-02
1.217277187633963e-07	-7.580986e-02
1.217402943838414e-07	-7.575574e-02
1.217528700042865e-07	-7.570165e-02
1.217654456247316e-07	-7.564761e-02
1.217780212451767e-07	-7.559361e-02
1.217905968656219e-07	-7.553964e-02
1.218186062021527e-07	-7.541963e-02
1.218288953461409e-07	-7.537559e-02
1.218391844901291e-07	-7.533156e-02
1.218494736341173e-07	-7.528757e-02
1.218597627781055e-07	-7.524361e-02
1.218700519220937e-07	-7.519967e-02
1.218803410660819e-07	-7.515577e-02
1.218906302100700e-07	-7.511189e-02
1.219026342105258e-07	-7.506074e-02
1.219292145113606e-07	-7.494760e-02
1.219557948121955e-07	-7.483464e-02
1.219823751130303e-07	-7.472187e-02
1.220089554138651e-07	-7.460927e-02
1.220355357147000e-07	-7.449686e-02
1.220621160155348e-07	-7.438463e-02
1.220886963163696e-07	-7.427259e-02
1.220906968989663e-07	-7.426416e-02
1.220946980641597e-07	-7.424732e-02
1.221227074246887e-07	-7.412949e-02
1.221507167852177e-07	-7.401187e-02
1.221787261457467e-07	-7.389444e-02
1.222067355062756e-07	-7.377722e-02
1.222347448668046e-07	-7.366019e-02
1.222627542273336e-07	-7.354337e-02
1.222907635878626e-07	-7.342674e-02
1.223180931912898e-07	-7.331316e-02
1.225132186878865e-07	-7.250762e-02
1.225388054434609e-07	-7.240269e-02
1.225408469489830e-07	-7.239432e-02
1.225449299600272e-07	-7.237759e-02
1.225908636212071e-07	-7.218973e-02
1.226137284830548e-07	-7.209644e-02
1.226398597537379e-07	-7.198994e-02
1.226408802934311e-07	-7.198578e-02
1.226429213728176e-07	-7.197747e-02
1.226470035315904e-07	-7.196086e-02
1.226602720086388e-07	-7.190688e-02
1.226735404856871e-07	-7.185295e-02
1.226868089627355e-07	-7.179906e-02
1.227000774397839e-07	-7.174521e-02
1.227133459168323e-07	-7.169141e-02
1.227266143938807e-07	-7.163765e-02
1.227398828709290e-07	-7.158393e-02
1.227409136378793e-07	-7.157976e-02
1.227429751717799e-07	-7.157142e-02
1.227553443751832e-07	-7.152140e-02
1.227674961964022e-07	-7.147229e-02
1.227796480176213e-07	-7.142322e-02
1.227917998388403e-07	-7.137418e-02
1.228039516600594e-07	-7.132519e-02
1.228161034812784e-07	-7.127622e-02
1.228282553024975e-07	-7.122730e-02
1.228404071237165e-07	-7.117841e-02
1.228409469823274e-07	-7.117624e-02
1.228420266995492e-07	-7.117190e-02
1.228441861339927e-07	-7.116321e-02
1.228744182162019e-07	-7.104179e-02
1.229761823853790e-07	-7.063473e-02
1.230779465545561e-07	-7.023020e-02
1.231797107237332e-07	-6.982821e-02
1.232814748929103e-07	-6.942875e-02
1.233832390620875e-07	-6.903184e-02
1.234850032312646e-07	-6.863746e-02
1.235867674004417e-07	-6.824562e-02
1.235960596797661e-07	-6.820996e-02
1.236163242262683e-07	-6.813227e-02
1.236365887727705e-07	-6.805468e-02
1.236568533192727e-07	-6.797719e-02
1.236771178657749e-07	-6.789980e-02
1.236973824122770e-07	-6.782250e-02
1.237176469587792e-07	-6.774531e-02
1.237379115052814e-07	-6.766821e-02
1.237412470823608e-07	-6.765552e-02
1.237561850328071e-07	-6.759878e-02
1.237761196796382e-07	-6.752311e-02
1.237960543264693e-07	-6.744754e-02
1.238159889733005e-07	-6.737207e-02
1.238359236201316e-07	-6.729669e-02
1.238558582669627e-07	-6.722141e-02
1.238757929137938e-07	-6.714622e-02
1.238957275606249e-07	-6.707112e-02
1.239386297388316e-07	-6.690984e-02
1.239815319170383e-07	-6.674899e-02
1.240244340952449e-07	-6.658858e-02
1.240673362734516e-07	-6.642859e-02
1.241102384516583e-07	-6.626905e-02
1.241531406298650e-07	-6.610993e-02
1.241960428080717e-07	-6.595125e-02
1.242525410512286e-07	-6.574295e-02
1.243090392943855e-07	-6.553538e-02
1.243655375375424e-07	-6.532856e-02
1.244220357806993e-07	-6.512247e-02
1.244785340238562e-07	-6.491713e-02
1.245350322670131e-07	-6.471253e-02
1.245915305101701e-07	-6.450866e-02
1.246133541314545e-07	-6.443013e-02
1.246385132251411e-07	-6.433970e-02
1.246636723188278e-07	-6.424942e-02
1.246888314125144e-07	-6.415929e-02
1.247139905062010e-07	-6.406930e-02
1.247391495998876e-07	-6.397946e-02
1.247643086935742e-07	-6.388977e-02
1.247894677872608e-07	-6.380022e-02
1.247915971990664e-07	-6.379264e-02
1.248043736698997e-07	-6.374723e-02
1.249145220522249e-07	-6.335727e-02
1.250246704345502e-07	-6.297002e-02
1.251348188168754e-07	-6.258549e-02
1.252449671992007e-07	-6.220366e-02
1.253551155815259e-07	-6.182455e-02
1.254652639638512e-07	-6.144815e-02
1.255754123461764e-07	-6.107446e-02
1.256130773683046e-07	-6.094727e-02
1.256507423904327e-07	-6.082039e-02
1.256884074125608e-07	-6.069382e-02
1.257260724346889e-07	-6.056756e-02
1.257637374568170e-07	-6.044161e-02
1.258014024789452e-07	-6.031597e-02
1.258390675010733e-07	-6.019064e-02
1.258419473157719e-07	-6.018107e-02
1.258569523174391e-07	-6.013124e-02
1.258759586528843e-07	-6.006819e-02
1.258949649883294e-07	-6.000521e-02
1.259139713237746e-07	-5.994231e-02
1.259329776592197e-07	-5.987949e-02
1.259519839946649e-07	-5.981674e-02
1.259709903301100e-07	-5.975408e-02
1.259899966655552e-07	-5.969149e-02
1.259919973324442e-07	-5.968490e-02
1.260040013337782e-07	-5.964543e-02
1.260900300100042e-07	-5.936336e-02
1.260920306768923e-07	-5.935681e-02
1.261200400133253e-07	-5.926535e-02
1.261920640213405e-07	-5.903086e-02
1.262060686896364e-07	-5.898540e-02
1.262200733579323e-07	-5.893998e-02
1.262340780262282e-07	-5.889460e-02
1.262480826945242e-07	-5.884926e-02
1.262620873628201e-07	-5.880396e-02
1.262760920311160e-07	-5.875871e-02
1.262900966994119e-07	-5.871349e-02
1.262920973657886e-07	-5.870703e-02
1.262960986985420e-07	-5.869412e-02
1.263238222677320e-07	-5.860478e-02
1.263515458369219e-07	-5.851559e-02
1.263792694061119e-07	-5.842657e-02
1.264069929753018e-07	-5.833770e-02
1.264347165444918e-07	-5.824900e-02
1.264624401136818e-07	-5.816046e-02
1.264901636828718e-07	-5.807208e-02
1.264921640546849e-07	-5.806571e-02
1.265041662855637e-07	-5.802751e-02
1.265173158014190e-07	-5.798569e-02
1.265304653172743e-07	-5.794390e-02
1.265436148331296e-07	-5.790214e-02
1.265567643489849e-07	-5.786043e-02
1.265699138648402e-07	-5.781875e-02
1.265830633806954e-07	-5.777710e-02
1.265962128965507e-07	-5.773549e-02
1.266603851769680e-07	-5.753296e-02
1.267245574573853e-07	-5.733128e-02
1.267887297378026e-07	-5.713044e-02
1.268529020182199e-07	-5.693045e-02
1.269170742986372e-07	-5.673130e-02
1.269812465790545e-07	-5.653300e-02
1.270454188594718e-07	-5.633555e-02
1.270515616801158e-07	-5.631670e-02
1.270884186039802e-07	-5.620371e-02
1.270923641213738e-07	-5.619163e-02
1.271267639169806e-07	-5.608647e-02
1.272395743283684e-07	-5.574322e-02
1.272424141380460e-07	-5.573461e-02
1.272774258086029e-07	-5.562864e-02
1.274904968322777e-07	-5.498892e-02
1.275050731196115e-07	-5.494549e-02
1.275196494069454e-07	-5.490210e-02
1.275342256942792e-07	-5.485876e-02
1.275488019816130e-07	-5.481545e-02
1.275633782689469e-07	-5.477218e-02
1.275779545562807e-07	-5.472896e-02
1.275925308436145e-07	-5.468577e-02
1.276045348449849e-07	-5.465025e-02
1.276176820844939e-07	-5.461137e-02
1.276308293240029e-07	-5.457252e-02
1.276439765635119e-07	-5.453371e-02
1.276571238030209e-07	-5.449493e-02
1.276702710425299e-07	-5.445619e-02
1.276834182820389e-07	-5.441748e-02
1.276965655215479e-07	-5.437880e-02
1.277108560003717e-07	-5.433680e-02
1.277251464791954e-07	-5.429484e-02
1.277394369580192e-07	-5.425292e-02
1.277537274368430e-07	-5.421104e-02
1.277680179156668e-07	-5.416920e-02
1.277823083944905e-07	-5.412740e-02
1.277965988733143e-07	-5.408564e-02
1.278100319334661e-07	-5.404642e-02
1.278234649936179e-07	-5.400724e-02
1.278368980537697e-07	-5.396809e-02
1.278503311139215e-07	-5.392898e-02
1.278637641740733e-07	-5.388990e-02
1.278771972342252e-07	-5.385086e-02
1.278906302943770e-07	-5.381184e-02
1.278926308769590e-07	-5.380604e-02
1.278966320421231e-07	-5.379443e-02
1.279906615311520e-07	-5.352246e-02
1.279926642214072e-07	-5.351669e-02
1.279966696019176e-07	-5.350515e-02
1.280101090101802e-07	-5.346643e-02
1.280235484184429e-07	-5.342775e-02
1.280369878267055e-07	-5.338911e-02
1.280504272349682e-07	-5.335050e-02
1.280638666432308e-07	-5.331192e-02
1.280773060514935e-07	-5.327337e-02
1.280907454597561e-07	-5.323486e-02
1.280926975658553e-07	-5.322927e-02
1.281044102024502e-07	-5.319575e-02
1.281170274464292e-07	-5.315967e-02
1.281296446904083e-07	-5.312361e-02
1.281422619343873e-07	-5.308758e-02
1.281548791783664e-07	-5.305159e-02
1.281674964223454e-07	-5.301562e-02
1.281801136663244e-07	-5.297968e-02
1.281927309103035e-07	-5.294378e-02
1.282077230851449e-07	-5.290117e-02
1.282411624593747e-07	-5.280625e-02
1.282746018336044e-07	-5.271155e-02
1.283080412078342e-07	-5.261706e-02
1.283414805820639e-07	-5.252278e-02
1.283749199562937e-07	-5.242872e-02
1.284083593305234e-07	-5.233486e-02
1.284417987047532e-07	-5.224122e-02
1.284428142714238e-07	-5.223838e-02
1.284489076714479e-07	-5.222134e-02
1.284621463103612e-07	-5.218435e-02
1.284753849492744e-07	-5.214738e-02
1.284886235881877e-07	-5.211045e-02
1.285018622271009e-07	-5.207356e-02
1.285151008660142e-07	-5.203669e-02
1.285283395049274e-07	-5.199985e-02
1.285415781438407e-07	-5.196305e-02
1.285428476158720e-07	-5.195952e-02
1.285453865599346e-07	-5.195247e-02
1.285606202243104e-07	-5.191018e-02
1.286656298991213e-07	-5.161983e-02
1.286916286863227e-07	-5.154824e-02
1.286928976325442e-07	-5.154475e-02
1.286954355249873e-07	-5.153777e-02
1.287005113098734e-07	-5.152382e-02
1.287169626217890e-07	-5.147862e-02
1.287334139337045e-07	-5.143348e-02
1.287498652456200e-07	-5.138838e-02
1.287663165575356e-07	-5.134334e-02
1.287827678694511e-07	-5.129834e-02
1.287992191813667e-07	-5.125340e-02
1.288156704932822e-07	-5.120850e-02
1.288416585118992e-07	-5.113767e-02
1.288429476492164e-07	-5.113416e-02
