time	V(out_preamp)
1.648131060393173e-08	-4.369917e-02
1.649400829711649e-08	-4.372197e-02
1.650670599030125e-08	-4.374471e-02
1.651393092844083e-08	-4.375762e-02
1.654845296653000e-08	-4.381901e-02
1.658297500461917e-08	-4.387998e-02
1.661749704270834e-08	-4.394052e-02
1.665201908079751e-08	-4.400063e-02
1.668654111888668e-08	-4.406031e-02
1.672106315697585e-08	-4.411957e-02
1.675558519506502e-08	-4.417840e-02
1.680560186728910e-08	-4.426291e-02
1.682060686895632e-08	-4.428808e-02
1.695965321773924e-08	-4.451793e-02
1.697308626685084e-08	-4.453979e-02
1.698651931596244e-08	-4.456160e-02
1.699995236507404e-08	-4.458335e-02
1.701338541418564e-08	-4.460505e-02
1.702681846329724e-08	-4.462669e-02
1.704025151240884e-08	-4.464827e-02
1.705368456152044e-08	-4.466980e-02
1.705568522840947e-08	-4.467301e-02
1.706768922974365e-08	-4.469217e-02
1.707997904063316e-08	-4.471176e-02
1.709226885152268e-08	-4.473130e-02
1.710455866241219e-08	-4.475080e-02
1.711684847330171e-08	-4.477025e-02
1.712913828419122e-08	-4.478966e-02
1.714142809508074e-08	-4.480902e-02
1.715371790597025e-08	-4.482833e-02
1.715571857285762e-08	-4.483147e-02
1.716772257418181e-08	-4.485027e-02
1.725575191730577e-08	-4.498690e-02
1.726775591886964e-08	-4.500534e-02
1.731925795254254e-08	-4.508400e-02
1.737075998621545e-08	-4.516193e-02
1.742226201988835e-08	-4.523911e-02
1.747376405356125e-08	-4.531556e-02
1.752526608723415e-08	-4.539126e-02
1.757676812090705e-08	-4.546623e-02
1.762827015457995e-08	-4.554046e-02
1.765387190510071e-08	-4.557713e-02
1.765588529509837e-08	-4.558001e-02
1.765991207509370e-08	-4.558576e-02
1.767362729858696e-08	-4.560529e-02
1.768734252208022e-08	-4.562478e-02
1.770105774557348e-08	-4.564423e-02
1.771477296906674e-08	-4.566362e-02
1.772848819256000e-08	-4.568297e-02
1.774220341605326e-08	-4.570228e-02
1.775591863954652e-08	-4.572153e-02
1.776609051322758e-08	-4.573577e-02
1.780593531177059e-08	-4.579132e-02
1.781407281071544e-08	-4.580262e-02
1.783712362717348e-08	-4.583452e-02
1.786017444363152e-08	-4.586629e-02
1.788322526008956e-08	-4.589793e-02
1.790627607654760e-08	-4.592944e-02
1.792932689300563e-08	-4.596081e-02
1.795237770946367e-08	-4.599206e-02
1.797542852592171e-08	-4.602317e-02
1.801044616009064e-08	-4.607021e-02
1.806036052827268e-08	-4.613671e-02
1.811027489645473e-08	-4.620263e-02
1.816018926463677e-08	-4.626797e-02
1.821010363281881e-08	-4.633274e-02
1.826001800100086e-08	-4.639693e-02
1.830993236918290e-08	-4.646054e-02
1.835984673736495e-08	-4.652358e-02
1.845087175201388e-08	-4.663711e-02
1.845615205068356e-08	-4.664365e-02
1.846092393052936e-08	-4.664955e-02
1.847046769022097e-08	-4.666131e-02
1.848985831552594e-08	-4.668518e-02
1.850924894083091e-08	-4.670896e-02
1.852863956613589e-08	-4.673266e-02
1.854803019144086e-08	-4.675629e-02
1.856742081674583e-08	-4.677983e-02
1.858681144205081e-08	-4.680329e-02
1.860620206735578e-08	-4.682666e-02
1.862086128224208e-08	-4.684427e-02
1.865621873957986e-08	-4.688659e-02
1.866794611148890e-08	-4.690055e-02
1.868011736691050e-08	-4.691502e-02
1.869228862233210e-08	-4.692946e-02
1.870445987775370e-08	-4.694387e-02
1.871663113317530e-08	-4.695825e-02
1.872880238859690e-08	-4.697259e-02
1.874097364401850e-08	-4.698691e-02
1.875314489944010e-08	-4.700119e-02
1.875625208402801e-08	-4.700484e-02
1.877125708569523e-08	-4.702238e-02
1.879026342114038e-08	-4.704455e-02
1.880926975658552e-08	-4.706665e-02
1.882827609203067e-08	-4.708867e-02
1.884728242747582e-08	-4.711062e-02
1.886628876292097e-08	-4.713249e-02
1.888529509836612e-08	-4.715428e-02
1.890430143381127e-08	-4.717600e-02
1.891493354927833e-08	-4.718812e-02
1.892556566474540e-08	-4.720022e-02
1.893619778021247e-08	-4.721229e-02
1.894682989567954e-08	-4.722434e-02
1.895746201114660e-08	-4.723636e-02
1.896809412661367e-08	-4.724836e-02
1.897872624208074e-08	-4.726033e-02
1.900433477825951e-08	-4.728910e-02
1.901033677892613e-08	-4.729583e-02
1.910436812270536e-08	-4.740018e-02
1.910636878959653e-08	-4.740238e-02
1.911037012337887e-08	-4.740678e-02
1.911837279094355e-08	-4.741556e-02
1.913494974505854e-08	-4.743373e-02
1.915152669917353e-08	-4.745185e-02
1.916810365328851e-08	-4.746990e-02
1.918468060740350e-08	-4.748790e-02
1.920125756151849e-08	-4.750585e-02
1.921783451563347e-08	-4.752374e-02
1.923441146974846e-08	-4.754157e-02
1.925870528643694e-08	-4.756762e-02
1.928299910312541e-08	-4.759355e-02
1.930729291981388e-08	-4.761937e-02
1.933158673650235e-08	-4.764507e-02
1.935588055319082e-08	-4.767066e-02
1.938017436987930e-08	-4.769613e-02
1.940446818656777e-08	-4.772148e-02
1.940646882294098e-08	-4.772357e-02
1.941047009568741e-08	-4.772773e-02
1.941847264118025e-08	-4.773604e-02
1.944139576549786e-08	-4.775980e-02
1.946431888981547e-08	-4.778345e-02
1.948724201413308e-08	-4.780701e-02
1.951016513845069e-08	-4.783046e-02
1.953308826276830e-08	-4.785382e-02
1.955601138708590e-08	-4.787707e-02
1.957893451140351e-08	-4.790021e-02
1.960455242202101e-08	-4.792598e-02
1.960653551183728e-08	-4.792798e-02
1.961050169146983e-08	-4.793195e-02
1.963429876926511e-08	-4.795572e-02
1.964462306741087e-08	-4.796601e-02
1.965494736555663e-08	-4.797628e-02
1.966527166370239e-08	-4.798653e-02
1.967559596184815e-08	-4.799676e-02
1.968592025999391e-08	-4.800697e-02
1.969624455813967e-08	-4.801716e-02
1.970656885628543e-08	-4.802733e-02
1.980660220073358e-08	-4.812479e-02
1.981590466460623e-08	-4.813376e-02
1.985788384784663e-08	-4.817403e-02
1.989986303108703e-08	-4.821398e-02
1.994184221432743e-08	-4.825360e-02
1.998382139756783e-08	-4.829290e-02
2.002580058080823e-08	-4.833188e-02
2.006777976404863e-08	-4.837053e-02
2.010975894728903e-08	-4.840886e-02
2.027866277104671e-08	-4.855984e-02
2.030370336567124e-08	-4.858180e-02
2.030676892297432e-08	-4.858448e-02
2.031177059019673e-08	-4.858885e-02
2.035678559519840e-08	-4.862796e-02
2.036878959653218e-08	-4.863832e-02
2.045481827275759e-08	-4.871187e-02
2.045681893964655e-08	-4.871357e-02
2.046882294098029e-08	-4.872372e-02
2.051003667889295e-08	-4.875839e-02
2.055685228409470e-08	-4.879740e-02
2.058486162054232e-08	-4.882054e-02
2.060944124232070e-08	-4.884075e-02
2.063402086409908e-08	-4.886086e-02
2.065860048587747e-08	-4.888085e-02
2.068318010765585e-08	-4.890075e-02
2.070775972943423e-08	-4.892053e-02
2.073233935121262e-08	-4.894021e-02
2.075691897299100e-08	-4.895978e-02
2.076892297485166e-08	-4.896930e-02
2.081013671237792e-08	-4.900180e-02
2.082534177926880e-08	-4.901371e-02
2.084054684615968e-08	-4.902558e-02
2.085575191305056e-08	-4.903741e-02
2.087095697994144e-08	-4.904921e-02
2.088616204683232e-08	-4.906096e-02
2.090136711372320e-08	-4.907268e-02
2.091657218061409e-08	-4.908435e-02
2.095498494441754e-08	-4.911367e-02
2.095698566188730e-08	-4.911519e-02
2.096098709682683e-08	-4.911823e-02
2.098499570646400e-08	-4.913638e-02
2.112942955159659e-08	-4.924359e-02
2.115502254935325e-08	-4.926223e-02
2.115705235078360e-08	-4.926370e-02
2.116111195364429e-08	-4.926664e-02
2.118546957080844e-08	-4.928423e-02
2.119551452602666e-08	-4.929146e-02
2.120555948124488e-08	-4.929868e-02
2.121560443646310e-08	-4.930587e-02
2.122564939168132e-08	-4.931305e-02
2.123569434689954e-08	-4.932021e-02
2.124573930211776e-08	-4.932735e-02
2.125578425733597e-08	-4.933448e-02
2.125708569523174e-08	-4.933540e-02
2.125968857102328e-08	-4.933725e-02
2.126489432260636e-08	-4.934093e-02
2.128140096320146e-08	-4.935257e-02
2.129790760379656e-08	-4.936417e-02
2.131441424439166e-08	-4.937572e-02
2.133092088498677e-08	-4.938723e-02
2.134742752558187e-08	-4.939869e-02
2.136393416617697e-08	-4.941010e-02
2.138044080677208e-08	-4.942147e-02
2.140709425487742e-08	-4.943975e-02
2.140713571190397e-08	-4.943977e-02
2.140721862595706e-08	-4.943983e-02
2.140738445406325e-08	-4.943994e-02
2.140771611027561e-08	-4.944017e-02
2.140837942270035e-08	-4.944062e-02
2.140970604754983e-08	-4.944153e-02
2.141235929724877e-08	-4.944334e-02
2.141766579664667e-08	-4.944695e-02
2.143190747358230e-08	-4.945663e-02
2.144614915051793e-08	-4.946628e-02
2.146039082745356e-08	-4.947590e-02
2.147463250438919e-08	-4.948548e-02
2.148887418132482e-08	-4.949503e-02
2.150311585826045e-08	-4.950454e-02
2.151735753519608e-08	-4.951403e-02
2.154726512773131e-08	-4.953382e-02
2.157717272026654e-08	-4.955348e-02
2.160708031280177e-08	-4.957298e-02
2.163698790533700e-08	-4.959233e-02
2.166689549787223e-08	-4.961153e-02
2.169680309040747e-08	-4.963059e-02
2.172671068294269e-08	-4.964949e-02
2.195731910636879e-08	-4.979036e-02
2.196825890222649e-08	-4.979682e-02
2.199570378603042e-08	-4.981295e-02
2.202314866983434e-08	-4.982897e-02
2.205059355363827e-08	-4.984486e-02
2.207803843744219e-08	-4.986063e-02
2.210548332124612e-08	-4.987628e-02
2.213292820505004e-08	-4.989180e-02
2.216037308885397e-08	-4.990721e-02
2.218793702494089e-08	-4.992255e-02
2.221550096102782e-08	-4.993778e-02
2.224306489711475e-08	-4.995288e-02
2.227062883320168e-08	-4.996786e-02
2.229819276928861e-08	-4.998272e-02
2.232575670537553e-08	-4.999746e-02
2.235332064146246e-08	-5.001208e-02
2.235745248416139e-08	-5.001427e-02
2.237213562960944e-08	-5.002199e-02
2.241138466183828e-08	-5.004248e-02
2.242511578169475e-08	-5.004959e-02
2.243884690155123e-08	-5.005666e-02
2.245257802140771e-08	-5.006371e-02
2.246630914126418e-08	-5.007073e-02
2.248004026112066e-08	-5.007773e-02
2.249377138097713e-08	-5.008469e-02
2.250750250083361e-08	-5.009162e-02
2.252250750250083e-08	-5.009915e-02
2.262994331443815e-08	-5.015210e-02
2.265555185061688e-08	-5.016446e-02
2.265755251750584e-08	-5.016542e-02
2.268556185395128e-08	-5.017879e-02
2.269556518839609e-08	-5.018355e-02
2.270556852284090e-08	-5.018829e-02
2.271557185728571e-08	-5.019301e-02
2.272557519173052e-08	-5.019771e-02
2.273557852617534e-08	-5.020240e-02
2.274558186062015e-08	-5.020708e-02
2.275558519506496e-08	-5.021173e-02
2.275758586195398e-08	-5.021266e-02
2.276158719573204e-08	-5.021452e-02
2.277530605439919e-08	-5.022086e-02
2.278902491306635e-08	-5.022718e-02
2.280274377173350e-08	-5.023347e-02
2.281646263040066e-08	-5.023973e-02
2.283018148906782e-08	-5.024596e-02
2.284390034773498e-08	-5.025217e-02
2.285761920640213e-08	-5.025834e-02
2.286162054017702e-08	-5.026013e-02
2.288562854282631e-08	-5.027084e-02
2.289763254419443e-08	-5.027617e-02
2.290963654556256e-08	-5.028148e-02
2.292164054693068e-08	-5.028676e-02
2.293364454829881e-08	-5.029202e-02
2.294564854966693e-08	-5.029726e-02
2.295765255103505e-08	-5.030247e-02
2.296965655240318e-08	-5.030766e-02
2.303007669263975e-08	-5.033345e-02
2.305568522928592e-08	-5.034423e-02
2.305768589529844e-08	-5.034507e-02
2.306168722732347e-08	-5.034674e-02
2.308569521947366e-08	-5.035670e-02
2.315571855182289e-08	-5.038532e-02
2.315771923974658e-08	-5.038613e-02
2.316972336728872e-08	-5.039095e-02
2.318201323226737e-08	-5.039586e-02
2.319430309724601e-08	-5.040076e-02
2.320659296222465e-08	-5.040563e-02
2.321888282720329e-08	-5.041048e-02
2.323117269218193e-08	-5.041531e-02
2.324346255716057e-08	-5.042011e-02
2.325575242213922e-08	-5.042489e-02
2.325775258419473e-08	-5.042567e-02
2.326175290830575e-08	-5.042721e-02
2.328575485297187e-08	-5.043645e-02
2.335577314575106e-08	-5.046294e-02
2.335778592864288e-08	-5.046369e-02
2.336181149442653e-08	-5.046519e-02
2.345610939027072e-08	-5.049960e-02
2.345781927309103e-08	-5.050022e-02
2.346123903873166e-08	-5.050144e-02
2.346807857001291e-08	-5.050387e-02
2.354887313300262e-08	-5.053216e-02
2.365788596198733e-08	-5.056879e-02
2.366629037802573e-08	-5.057154e-02
2.368296610911780e-08	-5.057697e-02
2.369964184020986e-08	-5.058236e-02
2.371631757130192e-08	-5.058771e-02
2.373299330239398e-08	-5.059301e-02
2.374966903348605e-08	-5.059827e-02
2.376634476457811e-08	-5.060349e-02
2.378302049567018e-08	-5.060867e-02
2.385795265088363e-08	-5.063147e-02
2.387172244612095e-08	-5.063557e-02
2.389034057383099e-08	-5.064106e-02
2.390895870154103e-08	-5.064651e-02
2.392757682925106e-08	-5.065191e-02
2.394619495696110e-08	-5.065726e-02
2.396481308467113e-08	-5.066256e-02
2.398343121238117e-08	-5.066781e-02
2.400204934009120e-08	-5.067300e-02
2.402019835089052e-08	-5.067802e-02
2.403834736168982e-08	-5.068299e-02
2.405649637248913e-08	-5.068792e-02
2.407464538328844e-08	-5.069279e-02
2.409279439408775e-08	-5.069762e-02
2.411094340488706e-08	-5.070240e-02
2.412909241568637e-08	-5.070713e-02
2.415466531357408e-08	-5.071373e-02
2.418023821146178e-08	-5.072023e-02
2.420581110934949e-08	-5.072663e-02
2.423138400723719e-08	-5.073295e-02
2.425695690512489e-08	-5.073917e-02
2.428252980301260e-08	-5.074530e-02
2.430810270090030e-08	-5.075134e-02
2.432288790595453e-08	-5.075477e-02
2.443021528489609e-08	-5.077887e-02
2.445544870152197e-08	-5.078431e-02
2.445815271757253e-08	-5.078489e-02
2.446315438479493e-08	-5.078596e-02
2.447315771923975e-08	-5.078807e-02
2.450279617015194e-08	-5.079426e-02
2.453243462106414e-08	-5.080034e-02
2.456207307197634e-08	-5.080629e-02
2.459171152288854e-08	-5.081211e-02
2.462134997380074e-08	-5.081782e-02
2.465098842471294e-08	-5.082340e-02
2.468062687562514e-08	-5.082886e-02
2.470623541180379e-08	-5.083350e-02
2.470823607869290e-08	-5.083385e-02
2.471223741247113e-08	-5.083457e-02
2.472024008002760e-08	-5.083598e-02
2.473281570047238e-08	-5.083820e-02
2.474539132091715e-08	-5.084039e-02
2.475796694136193e-08	-5.084256e-02
2.477054256180671e-08	-5.084471e-02
2.478311818225149e-08	-5.084684e-02
2.479569380269627e-08	-5.084894e-02
2.480826942314105e-08	-5.085103e-02
2.483627875953530e-08	-5.085558e-02
2.484628209397489e-08	-5.085719e-02
2.485628542841448e-08	-5.085878e-02
2.486628876285407e-08	-5.086036e-02
2.487629209729366e-08	-5.086193e-02
2.488629543173324e-08	-5.086348e-02
2.489629876617283e-08	-5.086501e-02
2.490630210061242e-08	-5.086654e-02
2.490830276758920e-08	-5.086684e-02
2.491230410154277e-08	-5.086745e-02
2.493631210526417e-08	-5.087101e-02
2.496060591008526e-08	-5.087456e-02
2.498489971490634e-08	-5.087803e-02
2.500919351972743e-08	-5.088142e-02
2.503348732454851e-08	-5.088473e-02
2.505778112936959e-08	-5.088795e-02
2.508207493419068e-08	-5.089110e-02
2.510636873901176e-08	-5.089417e-02
2.510836945648549e-08	-5.089442e-02
2.512037376132788e-08	-5.089590e-02
2.513294933841442e-08	-5.089744e-02
2.514552491550096e-08	-5.089895e-02
2.515810049258749e-08	-5.090044e-02
2.517067606967403e-08	-5.090192e-02
2.518325164676057e-08	-5.090337e-02
2.519582722384710e-08	-5.090480e-02
2.520840280093364e-08	-5.090621e-02
2.522039951806074e-08	-5.090753e-02
2.523268620714723e-08	-5.090887e-02
2.524497289623371e-08	-5.091018e-02
2.525725958532020e-08	-5.091148e-02
2.526954627440668e-08	-5.091276e-02
2.528183296349316e-08	-5.091401e-02
2.529411965257965e-08	-5.091525e-02
2.530640634166613e-08	-5.091647e-02
2.530843614538179e-08	-5.091668e-02
2.531249575281312e-08	-5.091707e-02
2.532061496767578e-08	-5.091785e-02
2.532926806075371e-08	-5.091868e-02
2.533792115383165e-08	-5.091951e-02
2.534657424690958e-08	-5.092032e-02
2.535522733998751e-08	-5.092112e-02
2.536388043306544e-08	-5.092190e-02
2.537253352614337e-08	-5.092268e-02
2.538118661922131e-08	-5.092345e-02
2.540716810678181e-08	-5.092571e-02
2.540846948982994e-08	-5.092582e-02
2.541107225592621e-08	-5.092604e-02
2.541627778811875e-08	-5.092648e-02
2.543278433531617e-08	-5.092785e-02
2.544929088251359e-08	-5.092919e-02
2.546579742971101e-08	-5.093048e-02
2.548230397690843e-08	-5.093174e-02
2.549881052410585e-08	-5.093297e-02
2.551531707130326e-08	-5.093416e-02
2.553182361850068e-08	-5.093531e-02
2.555847594332650e-08	-5.093712e-02
2.555851950650217e-08	-5.093712e-02
2.555860663285351e-08	-5.093712e-02
2.555878088555619e-08	-5.093713e-02
2.555982640177227e-08	-5.093720e-02
2.556958455312238e-08	-5.093783e-02
2.560853617872624e-08	-5.094024e-02
2.562191878629210e-08	-5.094101e-02
2.564858794076787e-08	-5.094250e-02
2.567525709524365e-08	-5.094389e-02
2.570192624971943e-08	-5.094520e-02
2.572859540419521e-08	-5.094641e-02
2.575526455867099e-08	-5.094754e-02
2.578193371314676e-08	-5.094857e-02
2.580860286762254e-08	-5.094952e-02
2.584359876311560e-08	-5.095062e-02
2.587859465860866e-08	-5.095157e-02
2.591359055410172e-08	-5.095236e-02
2.594858644959479e-08	-5.095301e-02
2.598358234508785e-08	-5.095350e-02
2.601857824058091e-08	-5.095383e-02
2.605357413607397e-08	-5.095402e-02
2.605868622874292e-08	-5.095404e-02
2.606347605056213e-08	-5.095404e-02
2.608422750696970e-08	-5.095406e-02
2.610497896337728e-08	-5.095402e-02
2.612573041978485e-08	-5.095392e-02
2.614648187619242e-08	-5.095378e-02
2.616723333259999e-08	-5.095358e-02
2.618798478900757e-08	-5.095333e-02
2.620873624541514e-08	-5.095303e-02
2.622345057804376e-08	-5.095277e-02
2.623877806593114e-08	-5.095249e-02
2.625410555381851e-08	-5.095218e-02
2.626943304170588e-08	-5.095183e-02
2.628476052959325e-08	-5.095146e-02
2.630008801748062e-08	-5.095106e-02
2.631541550536799e-08	-5.095063e-02
2.633074299325536e-08	-5.095017e-02
2.635585545427488e-08	-5.094937e-02
2.635878626208736e-08	-5.094927e-02
2.636378792930977e-08	-5.094910e-02
2.651283761253751e-08	-5.094259e-02
2.660686895631871e-08	-5.093713e-02
2.660886962320773e-08	-5.093700e-02
2.670890296765588e-08	-5.093002e-02
2.672090696898006e-08	-5.092910e-02
2.673405420854845e-08	-5.092807e-02
2.674720144811684e-08	-5.092703e-02
2.676034868768524e-08	-5.092597e-02
2.677349592725363e-08	-5.092488e-02
2.678664316682203e-08	-5.092378e-02
2.679979040639042e-08	-5.092266e-02
2.681293764595881e-08	-5.092151e-02
2.682637069519118e-08	-5.092032e-02
2.683980374442356e-08	-5.091911e-02
2.685323679365593e-08	-5.091788e-02
2.686666984288830e-08	-5.091663e-02
2.688010289212067e-08	-5.091536e-02
2.689353594135304e-08	-5.091406e-02
2.690696899058541e-08	-5.091275e-02
2.690896965655218e-08	-5.091256e-02
2.691297098848572e-08	-5.091216e-02
2.692097365235280e-08	-5.091136e-02
2.701300437904354e-08	-5.090165e-02
2.702643749771487e-08	-5.090015e-02
2.703987061638621e-08	-5.089863e-02
2.705330373505755e-08	-5.089709e-02
2.706673685372888e-08	-5.089553e-02
2.708016997240022e-08	-5.089395e-02
2.709360309107156e-08	-5.089235e-02
2.710703620974289e-08	-5.089073e-02
2.710903634544848e-08	-5.089049e-02
2.711303661685966e-08	-5.089000e-02
2.713703824532673e-08	-5.088703e-02
2.716865366905939e-08	-5.088303e-02
2.718479408967489e-08	-5.088095e-02
2.720093451029040e-08	-5.087883e-02
2.721707493090591e-08	-5.087668e-02
2.723321535152141e-08	-5.087451e-02
2.724935577213692e-08	-5.087230e-02
2.726549619275243e-08	-5.087007e-02
2.728163661336793e-08	-5.086780e-02
2.730740832907905e-08	-5.086414e-02
2.730910303434478e-08	-5.086390e-02
2.731249244487626e-08	-5.086341e-02
2.734836909041350e-08	-5.085816e-02
2.738424573595075e-08	-5.085276e-02
2.742012238148800e-08	-5.084722e-02
2.745599902702524e-08	-5.084154e-02
2.749187567256249e-08	-5.083573e-02
2.752775231809973e-08	-5.082977e-02
2.756362896363698e-08	-5.082367e-02
2.760786218881735e-08	-5.081595e-02
2.765209541399772e-08	-5.080803e-02
2.769632863917810e-08	-5.079989e-02
2.774056186435848e-08	-5.079155e-02
2.778479508953885e-08	-5.078300e-02
2.782902831471922e-08	-5.077424e-02
2.787326153989960e-08	-5.076527e-02
2.790366218801643e-08	-5.075899e-02
2.793406283613325e-08	-5.075261e-02
2.796446348425008e-08	-5.074613e-02
2.799486413236691e-08	-5.073956e-02
2.802526478048374e-08	-5.073289e-02
2.805566542860056e-08	-5.072613e-02
2.808606607671739e-08	-5.071926e-02
2.811852851873392e-08	-5.071184e-02
2.815516343394967e-08	-5.070332e-02
2.816427111751615e-08	-5.070118e-02
2.818456274331075e-08	-5.069638e-02
2.820485436910536e-08	-5.069155e-02
2.822514599489996e-08	-5.068667e-02
2.824543762069456e-08	-5.068174e-02
2.826572924648916e-08	-5.067678e-02
2.828602087228377e-08	-5.067177e-02
2.830631249807837e-08	-5.066673e-02
2.832819449770982e-08	-5.066124e-02
2.835007649734126e-08	-5.065570e-02
2.837195849697271e-08	-5.065011e-02
2.839384049660416e-08	-5.064448e-02
2.841572249623561e-08	-5.063880e-02
2.843760449586705e-08	-5.063307e-02
2.845948649549850e-08	-5.062729e-02
2.847149049683226e-08	-5.062410e-02
2.848463773638833e-08	-5.062059e-02
