Freq.	V(out)
2.22843514927014e+06	(1.97464911384246e+01dB,1.66226909815546e+02°)
2.23357222283037e+06	(1.97453550565330e+01dB,1.66196372630592e+02°)
2.23872113856818e+06	(1.97442140298985e+01dB,1.66165773073239e+02°)
2.24388192378260e+06	(1.97430680383069e+01dB,1.66135111051070e+02°)
2.24905460583562e+06	(1.97419170614724e+01dB,1.66104386471771e+02°)
2.25423921215227e+06	(1.97407610790383e+01dB,1.66073599243124e+02°)
2.25943577022081e+06	(1.97396000705761e+01dB,1.66042749273012e+02°)
2.26464430759290e+06	(1.97384340155856e+01dB,1.66011836469421e+02°)
2.26986485188366e+06	(1.97372628934947e+01dB,1.65980860740445e+02°)
2.27509743077191e+06	(1.97360866836595e+01dB,1.65949821994281e+02°)
2.28034207200025e+06	(1.97349053653640e+01dB,1.65918720139236e+02°)
2.28559880337527e+06	(1.97337189178196e+01dB,1.65887555083730e+02°)
2.29086765276761e+06	(1.97325273201655e+01dB,1.65856326736292e+02°)
2.29614864811220e+06	(1.97313305514683e+01dB,1.65825035005569e+02°)
2.30144181740834e+06	(1.97301285907219e+01dB,1.65793679800323e+02°)
2.30674718871990e+06	(1.97289214168472e+01dB,1.65762261029435e+02°)
2.31206479017543e+06	(1.97277090086923e+01dB,1.65730778601908e+02°)
2.31739464996831e+06	(1.97264913450319e+01dB,1.65699232426866e+02°)
2.32273679635694e+06	(1.97252684045676e+01dB,1.65667622413559e+02°)
2.32809125766484e+06	(1.97240401659274e+01dB,1.65635948471363e+02°)
2.33345806228083e+06	(1.97228066076659e+01dB,1.65604210509786e+02°)
2.33883723865918e+06	(1.97215677082639e+01dB,1.65572408438462e+02°)
2.34422881531975e+06	(1.97203234461283e+01dB,1.65540542167163e+02°)
2.34963282084814e+06	(1.97190737995919e+01dB,1.65508611605793e+02°)
2.35504928389584e+06	(1.97178187469137e+01dB,1.65476616664395e+02°)
2.36047823318041e+06	(1.97165582662780e+01dB,1.65444557253151e+02°)
2.36591969748559e+06	(1.97152923357951e+01dB,1.65412433282385e+02°)
2.37137370566148e+06	(1.97140209335004e+01dB,1.65380244662564e+02°)
2.37684028662470e+06	(1.97127440373549e+01dB,1.65347991304302e+02°)
2.38231946935852e+06	(1.97114616252447e+01dB,1.65315673118361e+02°)
2.38781128291300e+06	(1.97101736749808e+01dB,1.65283290015652e+02°)
2.39331575640521e+06	(1.97088801642993e+01dB,1.65250841907240e+02°)
2.39883291901931e+06	(1.97075810708610e+01dB,1.65218328704345e+02°)
2.40436280000676e+06	(1.97062763722516e+01dB,1.65185750318341e+02°)
2.40990542868642e+06	(1.97049660459809e+01dB,1.65153106660765e+02°)
2.41546083444476e+06	(1.97036500694834e+01dB,1.65120397643314e+02°)
2.42102904673600e+06	(1.97023284201179e+01dB,1.65087623177847e+02°)
2.42661009508224e+06	(1.97010010751672e+01dB,1.65054783176391e+02°)
2.43220400907364e+06	(1.96996680118382e+01dB,1.65021877551141e+02°)
2.43781081836857e+06	(1.96983292072617e+01dB,1.64988906214462e+02°)
2.44343055269379e+06	(1.96969846384924e+01dB,1.64955869078891e+02°)
2.44906324184457e+06	(1.96956342825084e+01dB,1.64922766057142e+02°)
2.45470891568485e+06	(1.96942781162116e+01dB,1.64889597062105e+02°)
2.46036760414745e+06	(1.96929161164271e+01dB,1.64856362006851e+02°)
2.46603933723416e+06	(1.96915482599035e+01dB,1.64823060804631e+02°)
2.47172414501595e+06	(1.96901745233124e+01dB,1.64789693368883e+02°)
2.47742205763310e+06	(1.96887948832485e+01dB,1.64756259613231e+02°)
2.48313310529539e+06	(1.96874093162297e+01dB,1.64722759451488e+02°)
2.48885731828221e+06	(1.96860177986963e+01dB,1.64689192797658e+02°)
2.49459472694277e+06	(1.96846203070117e+01dB,1.64655559565941e+02°)
2.50034536169625e+06	(1.96832168174617e+01dB,1.64621859670732e+02°)
2.50610925303193e+06	(1.96818073062547e+01dB,1.64588093026626e+02°)
2.51188643150939e+06	(1.96803917495215e+01dB,1.64554259548417e+02°)
2.51767692775867e+06	(1.96789701233151e+01dB,1.64520359151107e+02°)
2.52348077248039e+06	(1.96775424036106e+01dB,1.64486391749900e+02°)
2.52929799644596e+06	(1.96761085663055e+01dB,1.64452357260212e+02°)
2.53512863049772e+06	(1.96746685872190e+01dB,1.64418255597669e+02°)
2.54097270554912e+06	(1.96732224420921e+01dB,1.64384086678111e+02°)
2.54683025258485e+06	(1.96717701065878e+01dB,1.64349850417594e+02°)
2.55270130266106e+06	(1.96703115562905e+01dB,1.64315546732393e+02°)
2.55858588690546e+06	(1.96688467667064e+01dB,1.64281175539006e+02°)
2.56448403651753e+06	(1.96673757132631e+01dB,1.64246736754152e+02°)
2.57039578276867e+06	(1.96658983713094e+01dB,1.64212230294779e+02°)
2.57632115700238e+06	(1.96644147161155e+01dB,1.64177656078063e+02°)
2.58226019063440e+06	(1.96629247228729e+01dB,1.64143014021413e+02°)
2.58821291515290e+06	(1.96614283666939e+01dB,1.64108304042471e+02°)
2.59417936211862e+06	(1.96599256226120e+01dB,1.64073526059115e+02°)
2.60015956316508e+06	(1.96584164655816e+01dB,1.64038679989466e+02°)
2.60615354999870e+06	(1.96569008704778e+01dB,1.64003765751885e+02°)
2.61216135439901e+06	(1.96553788120964e+01dB,1.63968783264978e+02°)
2.61818300821879e+06	(1.96538502651541e+01dB,1.63933732447598e+02°)
2.62421854338424e+06	(1.96523152042880e+01dB,1.63898613218849e+02°)
2.63026799189518e+06	(1.96507736040555e+01dB,1.63863425498089e+02°)
2.63633138582518e+06	(1.96492254389346e+01dB,1.63828169204930e+02°)
2.64240875732175e+06	(1.96476706833237e+01dB,1.63792844259243e+02°)
2.64850013860650e+06	(1.96461093115413e+01dB,1.63757450581160e+02°)
2.65460556197534e+06	(1.96445412978260e+01dB,1.63721988091077e+02°)
2.66072505979861e+06	(1.96429666163365e+01dB,1.63686456709657e+02°)
2.66685866452128e+06	(1.96413852411518e+01dB,1.63650856357831e+02°)
2.67300640866311e+06	(1.96397971462705e+01dB,1.63615186956804e+02°)
2.67916832481883e+06	(1.96382023056111e+01dB,1.63579448428054e+02°)
2.68534444565830e+06	(1.96366006930122e+01dB,1.63543640693338e+02°)
2.69153480392671e+06	(1.96349922822319e+01dB,1.63507763674694e+02°)
2.69773943244472e+06	(1.96333770469480e+01dB,1.63471817294442e+02°)
2.70395836410864e+06	(1.96317549607579e+01dB,1.63435801475188e+02°)
2.71019163189064e+06	(1.96301259971787e+01dB,1.63399716139830e+02°)
2.71643926883888e+06	(1.96284901296468e+01dB,1.63363561211554e+02°)
2.72270130807771e+06	(1.96268473315181e+01dB,1.63327336613843e+02°)
2.72897778280783e+06	(1.96251975760680e+01dB,1.63291042270478e+02°)
2.73526872630650e+06	(1.96235408364910e+01dB,1.63254678105540e+02°)
2.74157417192767e+06	(1.96218770859011e+01dB,1.63218244043414e+02°)
2.74789415310219e+06	(1.96202062973314e+01dB,1.63181740008789e+02°)
2.75422870333796e+06	(1.96185284437341e+01dB,1.63145165926667e+02°)
2.76057785622013e+06	(1.96168434979808e+01dB,1.63108521722361e+02°)
2.76694164541130e+06	(1.96151514328619e+01dB,1.63071807321497e+02°)
2.77332010465163e+06	(1.96134522210869e+01dB,1.63035022650023e+02°)
2.77971326775908e+06	(1.96117458352844e+01dB,1.62998167634206e+02°)
2.78612116862956e+06	(1.96100322480019e+01dB,1.62961242200638e+02°)
2.79254384123712e+06	(1.96083114317058e+01dB,1.62924246276237e+02°)
2.79898131963415e+06	(1.96065833587815e+01dB,1.62887179788253e+02°)
2.80543363795150e+06	(1.96048480015331e+01dB,1.62850042664268e+02°)
2.81190083039872e+06	(1.96031053321837e+01dB,1.62812834832201e+02°)
2.81838293126424e+06	(1.96013553228749e+01dB,1.62775556220312e+02°)
2.82487997491549e+06	(1.95995979456674e+01dB,1.62738206757199e+02°)
2.83139199579916e+06	(1.95978331725405e+01dB,1.62700786371811e+02°)
2.83791902844134e+06	(1.95960609753922e+01dB,1.62663294993441e+02°)
2.84446110744770e+06	(1.95942813260392e+01dB,1.62625732551737e+02°)
2.85101826750369e+06	(1.95924941962169e+01dB,1.62588098976699e+02°)
2.85759054337473e+06	(1.95906995575795e+01dB,1.62550394198689e+02°)
2.86417796990636e+06	(1.95888973816996e+01dB,1.62512618148426e+02°)
2.87078058202447e+06	(1.95870876400686e+01dB,1.62474770756996e+02°)
2.87739841473545e+06	(1.95852703040964e+01dB,1.62436851955851e+02°)
2.88403150312638e+06	(1.95834453451118e+01dB,1.62398861676815e+02°)
2.89067988236525e+06	(1.95816127343619e+01dB,1.62360799852083e+02°)
2.89734358770110e+06	(1.95797724430127e+01dB,1.62322666414231e+02°)
2.90402265446423e+06	(1.95779244421484e+01dB,1.62284461296212e+02°)
2.91071711806638e+06	(1.95760687027723e+01dB,1.62246184431363e+02°)
2.91742701400094e+06	(1.95742051958060e+01dB,1.62207835753410e+02°)
2.92415237784311e+06	(1.95723338920899e+01dB,1.62169415196467e+02°)
2.93089324525009e+06	(1.95704547623828e+01dB,1.62130922695039e+02°)
2.93764965196130e+06	(1.95685677773625e+01dB,1.62092358184032e+02°)
2.94442163379853e+06	(1.95666729076251e+01dB,1.62053721598749e+02°)
2.95120922666616e+06	(1.95647701236855e+01dB,1.62015012874897e+02°)
2.95801246655132e+06	(1.95628593959775e+01dB,1.61976231948587e+02°)
2.96483138952411e+06	(1.95609406948533e+01dB,1.61937378756342e+02°)
2.97166603173779e+06	(1.95590139905840e+01dB,1.61898453235097e+02°)
2.97851642942896e+06	(1.95570792533595e+01dB,1.61859455322205e+02°)
2.98538261891773e+06	(1.95551364532883e+01dB,1.61820384955435e+02°)
2.99226463660796e+06	(1.95531855603979e+01dB,1.61781242072983e+02°)
2.99916251898742e+06	(1.95512265446346e+01dB,1.61742026613467e+02°)
3.00607630262800e+06	(1.95492593758636e+01dB,1.61702738515938e+02°)
3.01300602418589e+06	(1.95472840238690e+01dB,1.61663377719880e+02°)
3.01995172040178e+06	(1.95453004583539e+01dB,1.61623944165212e+02°)
3.02691342810107e+06	(1.95433086489404e+01dB,1.61584437792292e+02°)
3.03389118419403e+06	(1.95413085651696e+01dB,1.61544858541924e+02°)
3.04088502567604e+06	(1.95393001765019e+01dB,1.61505206355357e+02°)
3.04789498962774e+06	(1.95372834523166e+01dB,1.61465481174290e+02°)
3.05492111321527e+06	(1.95352583619124e+01dB,1.61425682940877e+02°)
3.06196343369044e+06	(1.95332248745072e+01dB,1.61385811597727e+02°)
3.06902198839092e+06	(1.95311829592383e+01dB,1.61345867087912e+02°)
3.07609681474047e+06	(1.95291325851623e+01dB,1.61305849354965e+02°)
3.08318795024911e+06	(1.95270737212553e+01dB,1.61265758342889e+02°)
3.09029543251335e+06	(1.95250063364130e+01dB,1.61225593996158e+02°)
3.09741929921634e+06	(1.95229303994505e+01dB,1.61185356259718e+02°)
3.10455958812811e+06	(1.95208458791029e+01dB,1.61145045078995e+02°)
3.11171633710577e+06	(1.95187527440247e+01dB,1.61104660399897e+02°)
3.11888958409369e+06	(1.95166509627905e+01dB,1.61064202168816e+02°)
3.12607936712371e+06	(1.95145405038948e+01dB,1.61023670332632e+02°)
3.13328572431534e+06	(1.95124213357518e+01dB,1.60983064838718e+02°)
3.14050869387597e+06	(1.95102934266961e+01dB,1.60942385634944e+02°)
3.14774831410107e+06	(1.95081567449825e+01dB,1.60901632669677e+02°)
3.15500462337438e+06	(1.95060112587858e+01dB,1.60860805891788e+02°)
3.16227766016813e+06	(1.95038569362014e+01dB,1.60819905250655e+02°)
3.16956746304324e+06	(1.95016937452452e+01dB,1.60778930696166e+02°)
3.17687407064952e+06	(1.94995216538535e+01dB,1.60737882178721e+02°)
3.18419752172587e+06	(1.94973406298834e+01dB,1.60696759649239e+02°)
3.19153785510051e+06	(1.94951506411128e+01dB,1.60655563059161e+02°)
3.19889510969114e+06	(1.94929516552405e+01dB,1.60614292360450e+02°)
3.20626932450521e+06	(1.94907436398863e+01dB,1.60572947505598e+02°)
3.21366053864006e+06	(1.94885265625912e+01dB,1.60531528447630e+02°)
3.22106879128318e+06	(1.94863003908174e+01dB,1.60490035140107e+02°)
3.22849412171238e+06	(1.94840650919485e+01dB,1.60448467537126e+02°)
3.23593656929602e+06	(1.94818206332898e+01dB,1.60406825593331e+02°)
3.24339617349323e+06	(1.94795669820679e+01dB,1.60365109263909e+02°)
3.25087297385408e+06	(1.94773041054316e+01dB,1.60323318504601e+02°)
3.25836701001983e+06	(1.94750319704514e+01dB,1.60281453271698e+02°)
3.26587832172310e+06	(1.94727505441198e+01dB,1.60239513522053e+02°)
3.27340694878812e+06	(1.94704597933518e+01dB,1.60197499213076e+02°)
3.28095293113093e+06	(1.94681596849845e+01dB,1.60155410302747e+02°)
3.28851630875957e+06	(1.94658501857777e+01dB,1.60113246749609e+02°)
3.29609712177431e+06	(1.94635312624138e+01dB,1.60071008512784e+02°)
3.30369541036788e+06	(1.94612028814980e+01dB,1.60028695551966e+02°)
3.31131121482564e+06	(1.94588650095586e+01dB,1.59986307827432e+02°)
3.31894457552584e+06	(1.94565176130471e+01dB,1.59943845300039e+02°)
3.32659553293978e+06	(1.94541606583381e+01dB,1.59901307931236e+02°)
3.33426412763208e+06	(1.94517941117299e+01dB,1.59858695683062e+02°)
3.34195040026087e+06	(1.94494179394446e+01dB,1.59816008518150e+02°)
3.34965439157801e+06	(1.94470321076279e+01dB,1.59773246399733e+02°)
3.35737614242927e+06	(1.94446365823498e+01dB,1.59730409291648e+02°)
3.36511569375463e+06	(1.94422313296043e+01dB,1.59687497158337e+02°)
3.37287308658842e+06	(1.94398163153100e+01dB,1.59644509964853e+02°)
3.38064836205954e+06	(1.94373915053100e+01dB,1.59601447676864e+02°)
3.38844156139175e+06	(1.94349568653725e+01dB,1.59558310260655e+02°)
3.39625272590381e+06	(1.94325123611904e+01dB,1.59515097683133e+02°)
3.40408189700973e+06	(1.94300579583820e+01dB,1.59471809911833e+02°)
3.41192911621901e+06	(1.94275936224910e+01dB,1.59428446914916e+02°)
3.41979442513681e+06	(1.94251193189868e+01dB,1.59385008661180e+02°)
3.42767786546422e+06	(1.94226350132645e+01dB,1.59341495120058e+02°)
3.43557947899847e+06	(1.94201406706457e+01dB,1.59297906261626e+02°)
3.44349930763310e+06	(1.94176362563778e+01dB,1.59254242056602e+02°)
3.45143739335828e+06	(1.94151217356351e+01dB,1.59210502476357e+02°)
3.45939377826094e+06	(1.94125970735185e+01dB,1.59166687492911e+02°)
3.46736850452503e+06	(1.94100622350562e+01dB,1.59122797078944e+02°)
3.47536161443177e+06	(1.94075171852032e+01dB,1.59078831207794e+02°)
3.48337315035983e+06	(1.94049618888425e+01dB,1.59034789853465e+02°)
3.49140315478558e+06	(1.94023963107843e+01dB,1.58990672990629e+02°)
3.49945167028329e+06	(1.93998204157674e+01dB,1.58946480594630e+02°)
3.50751873952539e+06	(1.93972341684583e+01dB,1.58902212641487e+02°)
3.51560440528269e+06	(1.93946375334524e+01dB,1.58857869107902e+02°)
3.52370871042458e+06	(1.93920304752738e+01dB,1.58813449971258e+02°)
3.53183169791928e+06	(1.93894129583754e+01dB,1.58768955209628e+02°)
3.53997341083406e+06	(1.93867849471397e+01dB,1.58724384801774e+02°)
3.54813389233546e+06	(1.93841464058787e+01dB,1.58679738727158e+02°)
3.55631318568956e+06	(1.93814972988343e+01dB,1.58635016965937e+02°)
3.56451133426215e+06	(1.93788375901785e+01dB,1.58590219498974e+02°)
3.57272838151900e+06	(1.93761672440137e+01dB,1.58545346307840e+02°)
3.58096437102607e+06	(1.93734862243733e+01dB,1.58500397374816e+02°)
3.58921934644976e+06	(1.93707944952213e+01dB,1.58455372682898e+02°)
3.59749335155713e+06	(1.93680920204534e+01dB,1.58410272215803e+02°)
3.60578643021613e+06	(1.93653787638968e+01dB,1.58365095957970e+02°)
3.61409862639584e+06	(1.93626546893106e+01dB,1.58319843894565e+02°)
3.62242998416669e+06	(1.93599197603863e+01dB,1.58274516011485e+02°)
3.63078054770071e+06	(1.93571739407479e+01dB,1.58229112295364e+02°)
3.63915036127177e+06	(1.93544171939522e+01dB,1.58183632733571e+02°)
3.64753946925578e+06	(1.93516494834893e+01dB,1.58138077314221e+02°)
3.65594791613095e+06	(1.93488707727829e+01dB,1.58092446026176e+02°)
3.66437574647803e+06	(1.93460810251906e+01dB,1.58046738859047e+02°)
3.67282300498054e+06	(1.93432802040041e+01dB,1.58000955803200e+02°)
3.68128973642501e+06	(1.93404682724498e+01dB,1.57955096849760e+02°)
3.68977598570120e+06	(1.93376451936890e+01dB,1.57909161990616e+02°)
3.69828179780236e+06	(1.93348109308181e+01dB,1.57863151218420e+02°)
3.70680721782545e+06	(1.93319654468693e+01dB,1.57817064526599e+02°)
3.71535229097142e+06	(1.93291087048107e+01dB,1.57770901909350e+02°)
3.72391706254538e+06	(1.93262406675469e+01dB,1.57724663361652e+02°)
3.73250157795690e+06	(1.93233612979190e+01dB,1.57678348879265e+02°)
3.74110588272022e+06	(1.93204705587054e+01dB,1.57631958458733e+02°)
3.74973002245452e+06	(1.93175684126217e+01dB,1.57585492097395e+02°)
3.75837404288413e+06	(1.93146548223216e+01dB,1.57538949793378e+02°)
3.76703798983878e+06	(1.93117297503969e+01dB,1.57492331545614e+02°)
3.77572190925385e+06	(1.93087931593781e+01dB,1.57445637353831e+02°)
3.78442584717062e+06	(1.93058450117347e+01dB,1.57398867218566e+02°)
3.79314984973650e+06	(1.93028852698756e+01dB,1.57352021141166e+02°)
3.80189396320530e+06	(1.92999138961497e+01dB,1.57305099123790e+02°)
3.81065823393741e+06	(1.92969308528458e+01dB,1.57258101169416e+02°)
3.81944270840015e+06	(1.92939361021937e+01dB,1.57211027281844e+02°)
3.82824743316791e+06	(1.92909296063641e+01dB,1.57163877465699e+02°)
3.83707245492247e+06	(1.92879113274692e+01dB,1.57116651726435e+02°)
3.84591782045321e+06	(1.92848812275632e+01dB,1.57069350070340e+02°)
3.85478357665739e+06	(1.92818392686426e+01dB,1.57021972504540e+02°)
3.86366977054037e+06	(1.92787854126466e+01dB,1.56974519037000e+02°)
3.87257644921585e+06	(1.92757196214579e+01dB,1.56926989676533e+02°)
3.88150365990616e+06	(1.92726418569027e+01dB,1.56879384432799e+02°)
3.89045144994248e+06	(1.92695520807513e+01dB,1.56831703316312e+02°)
3.89941986676511e+06	(1.92664502547187e+01dB,1.56783946338442e+02°)
3.90840895792369e+06	(1.92633363404649e+01dB,1.56736113511419e+02°)
3.91741877107750e+06	(1.92602102995954e+01dB,1.56688204848341e+02°)
3.92644935399567e+06	(1.92570720936618e+01dB,1.56640220363170e+02°)
3.93550075455744e+06	(1.92539216841620e+01dB,1.56592160070743e+02°)
3.94457302075245e+06	(1.92507590325410e+01dB,1.56544023986773e+02°)
3.95366620068095e+06	(1.92475841001911e+01dB,1.56495812127853e+02°)
3.96278034255406e+06	(1.92443968484525e+01dB,1.56447524511458e+02°)
3.97191549469407e+06	(1.92411972386140e+01dB,1.56399161155953e+02°)
3.98107170553464e+06	(1.92379852319131e+01dB,1.56350722080594e+02°)
3.99024902362108e+06	(1.92347607895368e+01dB,1.56302207305532e+02°)
3.99944749761064e+06	(1.92315238726221e+01dB,1.56253616851817e+02°)
4.00866717627269e+06	(1.92282744422563e+01dB,1.56204950741403e+02°)
4.01790810848906e+06	(1.92250124594777e+01dB,1.56156208997149e+02°)
4.02717034325425e+06	(1.92217378852762e+01dB,1.56107391642827e+02°)
4.03645392967571e+06	(1.92184506805934e+01dB,1.56058498703122e+02°)
4.04575891697408e+06	(1.92151508063237e+01dB,1.56009530203637e+02°)
4.05508535448349e+06	(1.92118382233145e+01dB,1.55960486170898e+02°)
4.06443329165178e+06	(1.92085128923668e+01dB,1.55911366632355e+02°)
4.07380277804078e+06	(1.92051747742358e+01dB,1.55862171616390e+02°)
4.08319386332657e+06	(1.92018238296314e+01dB,1.55812901152316e+02°)
4.09260659729976e+06	(1.91984600192188e+01dB,1.55763555270384e+02°)
4.10204102986572e+06	(1.91950833036189e+01dB,1.55714134001785e+02°)
4.11149721104487e+06	(1.91916936434091e+01dB,1.55664637378656e+02°)
4.12097519097295e+06	(1.91882909991239e+01dB,1.55615065434079e+02°)
4.13047501990126e+06	(1.91848753312552e+01dB,1.55565418202092e+02°)
4.13999674819695e+06	(1.91814466002529e+01dB,1.55515695717684e+02°)
4.14954042634327e+06	(1.91780047665260e+01dB,1.55465898016807e+02°)
4.15910610493986e+06	(1.91745497904424e+01dB,1.55416025136373e+02°)
4.16869383470300e+06	(1.91710816323301e+01dB,1.55366077114261e+02°)
4.17830366646586e+06	(1.91676002524778e+01dB,1.55316053989322e+02°)
4.18793565117882e+06	(1.91641056111349e+01dB,1.55265955801379e+02°)
4.19758983990972e+06	(1.91605976685128e+01dB,1.55215782591232e+02°)
4.20726628384408e+06	(1.91570763847853e+01dB,1.55165534400662e+02°)
4.21696503428546e+06	(1.91535417200889e+01dB,1.55115211272436e+02°)
4.22668614265567e+06	(1.91499936345238e+01dB,1.55064813250307e+02°)
4.23642966049505e+06	(1.91464320881547e+01dB,1.55014340379020e+02°)
4.24619563946276e+06	(1.91428570410107e+01dB,1.54963792704317e+02°)
4.25598413133707e+06	(1.91392684530866e+01dB,1.54913170272936e+02°)
4.26579518801556e+06	(1.91356662843435e+01dB,1.54862473132619e+02°)
4.27562886151549e+06	(1.91320504947091e+01dB,1.54811701332112e+02°)
4.28548520397403e+06	(1.91284210440785e+01dB,1.54760854921172e+02°)
